Source,Target,Type,Id,Label,timeset,Weight
3762,12178,Undirected,10686,,,1
3762,11986,Undirected,10685,,,1
3762,10872,Undirected,10681,,,1
3762,9480,Undirected,10679,,,1
3762,4886,Undirected,10677,,,1
3762,4492,Undirected,10675,,,1
3762,4284,Undirected,10674,,,1
3762,4155,Undirected,10671,,,1
3388,3762,Undirected,9469,,,1
4826,9235,Undirected,13908,,,1
4594,9235,Undirected,13295,,,1
4584,9235,Undirected,13246,,,1
4272,9235,Undirected,12379,,,1
4044,9235,Undirected,11644,,,1
3632,9235,Undirected,10350,,,1
3388,9235,Undirected,9484,,,1
3231,9235,Undirected,9086,,,1
3170,9235,Undirected,8856,,,1
1043,9235,Undirected,3127,,,1
1019,9235,Undirected,3026,,,1
971,9235,Undirected,2854,,,1
969,9235,Undirected,2786,,,1
758,9235,Undirected,2232,,,1
441,9235,Undirected,1402,,,1
115,9235,Undirected,388,,,1
1526,11920,Undirected,4341,,,1
4726,12584,Undirected,13640,,,1
4703,12584,Undirected,13575,,,1
4699,12584,Undirected,13556,,,1
4498,12584,Undirected,13056,,,1
4378,12584,Undirected,12737,,,1
4349,12584,Undirected,12607,,,1
4283,12584,Undirected,12432,,,1
4265,12584,Undirected,12343,,,1
4262,12584,Undirected,12313,,,1
4016,12584,Undirected,11518,,,1
4015,12584,Undirected,11500,,,1
3805,12584,Undirected,10864,,,1
3765,12584,Undirected,10718,,,1
3624,12584,Undirected,10268,,,1
3389,12584,Undirected,9537,,,1
3170,12584,Undirected,8886,,,1
3114,12584,Undirected,8674,,,1
3078,12584,Undirected,8567,,,1
3029,12584,Undirected,8399,,,1
2634,12584,Undirected,7323,,,1
2633,12584,Undirected,7272,,,1
2590,12584,Undirected,7102,,,1
2472,12584,Undirected,6763,,,1
2114,12584,Undirected,5846,,,1
1867,12584,Undirected,5172,,,1
1486,12584,Undirected,4249,,,1
1019,12584,Undirected,3035,,,1
965,12584,Undirected,2730,,,1
185,12584,Undirected,609,,,1
4824,11817,Undirected,13895,,,1
3762,11817,Undirected,10684,,,1
3388,11817,Undirected,9491,,,1
561,11817,Undirected,1725,,,1
4700,11347,Undirected,13564,,,1
4700,9867,Undirected,13562,,,1
4700,8487,Undirected,13561,,,1
4832,12477,Undirected,13935,,,1
4186,12477,Undirected,12084,,,1
3834,12477,Undirected,10948,,,1
3801,12477,Undirected,10825,,,1
1122,12477,Undirected,3350,,,1
4826,9322,Undirected,13909,,,1
4594,9322,Undirected,13296,,,1
4364,9322,Undirected,12687,,,1
4186,9322,Undirected,12078,,,1
4025,9322,Undirected,11575,,,1
3834,9322,Undirected,10942,,,1
3801,9322,Undirected,10821,,,1
3104,9322,Undirected,8620,,,1
1122,9322,Undirected,3346,,,1
1102,9322,Undirected,3262,,,1
969,12330,Undirected,2799,,,1
969,12019,Undirected,2798,,,1
969,11986,Undirected,2797,,,1
969,11817,Undirected,2796,,,1
969,10872,Undirected,2795,,,1
969,10444,Undirected,2794,,,1
969,10055,Undirected,2793,,,1
969,9857,Undirected,2792,,,1
969,9835,Undirected,2791,,,1
969,9480,Undirected,2790,,,1
969,9461,Undirected,2789,,,1
969,9449,Undirected,2788,,,1
969,9434,Undirected,2787,,,1
969,8581,Undirected,2785,,,1
969,7067,Undirected,2784,,,1
969,7050,Undirected,2783,,,1
969,4826,Undirected,2782,,,1
969,4594,Undirected,2781,,,1
969,4584,Undirected,2780,,,1
969,4272,Undirected,2779,,,1
969,4044,Undirected,2777,,,1
969,3762,Undirected,2776,,,1
969,3388,Undirected,2775,,,1
969,3230,Undirected,2774,,,1
969,3200,Undirected,2773,,,1
274,969,Undirected,854,,,1
3758,13078,Undirected,10666,,,1
3758,12085,Undirected,10665,,,1
3758,11478,Undirected,10664,,,1
3758,10471,Undirected,10663,,,1
3758,9901,Undirected,10661,,,1
3758,6940,Undirected,10660,,,1
2677,13130,Undirected,7478,,,1
2677,10776,Undirected,7476,,,1
2677,10753,Undirected,7475,,,1
2677,9366,Undirected,7473,,,1
2677,3393,Undirected,7467,,,1
115,12477,Undirected,406,,,1
115,12330,Undirected,405,,,1
115,12263,Undirected,404,,,1
115,12019,Undirected,403,,,1
115,11817,Undirected,402,,,1
115,11754,Undirected,401,,,1
115,11498,Undirected,400,,,1
115,11118,Undirected,399,,,1
115,10936,Undirected,398,,,1
115,10451,Undirected,397,,,1
115,10444,Undirected,396,,,1
115,9857,Undirected,395,,,1
115,9739,Undirected,394,,,1
115,9461,Undirected,392,,,1
115,9449,Undirected,391,,,1
115,9434,Undirected,390,,,1
115,9428,Undirected,389,,,1
115,9132,Undirected,387,,,1
115,8754,Undirected,386,,,1
115,8467,Undirected,385,,,1
115,7143,Undirected,384,,,1
115,7092,Undirected,383,,,1
115,7067,Undirected,382,,,1
115,7031,Undirected,381,,,1
115,6806,Undirected,380,,,1
115,6088,Undirected,379,,,1
115,5940,Undirected,378,,,1
115,5813,Undirected,377,,,1
115,4826,Undirected,376,,,1
115,4594,Undirected,374,,,1
115,4584,Undirected,373,,,1
115,4272,Undirected,372,,,1
115,4044,Undirected,371,,,1
115,4025,Undirected,370,,,1
115,3632,Undirected,369,,,1
115,3406,Undirected,368,,,1
115,3231,Undirected,367,,,1
115,3230,Undirected,366,,,1
115,3200,Undirected,365,,,1
115,3104,Undirected,364,,,1
115,969,Undirected,363,,,1
115,441,Undirected,362,,,1
4964,10936,Undirected,14182,,,1
4963,10936,Undirected,14174,,,1
4703,10936,Undirected,13573,,,1
4581,10936,Undirected,13227,,,1
4498,10936,Undirected,13045,,,1
4378,10936,Undirected,12732,,,1
4358,10936,Undirected,12635,,,1
4349,10936,Undirected,12595,,,1
4283,10936,Undirected,12429,,,1
4265,10936,Undirected,12338,,,1
4154,10936,Undirected,11961,,,1
3805,10936,Undirected,10855,,,1
