OrgFrstDriver,DesFrstDriver
781171,1284060
318794,316360
809721,1258679
1398714,706019
569991,60467
902110,909912
767730,797317
844940,447519
200965,1259114
883087,427338
1411829,1366620
643357,642812
253139,1383420
1433211,1342979
23228,109158
1399563,1467747
41979,1458980
1379363,1342598
1343019,90267
1320914,851720
1393323,407322
1274127,1254475
99643,915753
645913,107505
731328,1437456
1282002,574552
1446413,1203996
315133,1276059
567345,1398440
35083,1252581
279395,280874
113505,98086
919267,55504
1348025,615959
1469540,543668
1416426,1420898
1353053,535108
888165,1467160
35234,497878
367698,1342113
910495,1343987
1412386,109657
1416547,603831
446296,453813
1456071,1345838
495590,495588
877973,639584
549764,629636
1348593,1421319
867629,1427031
915136,67213
723758,867638
37000,124929
105793,117435
165025,157210
720500,1435949
1461370,604349
286005,877137
121217,868432
1369084,1255992
122964,137421
860058,725281
912435,288099
143119,678753
591565,367179
1289956,512845
166036,213834
215637,216414
241165,879545
1324996,1378329
165391,1270000
1349680,795672
221103,236859
29294,430248
1258705,1395168
205349,372868
45404,1281335
1480975,467855
917051,1346359
91419,1397678
634652,836638
727324,730300
107856,128476
29783,834006
1391418,1333237
722329,738083
1255133,1400604
732838,720332
876986,1470770
874974,1455135
743637,1404116
1236801,1372311
228438,1348441
1345688,617438
1311273,722128
1247666,818985
639189,624594
56895,1310311
707692,1285033
1502638,613586
1470691,966779
371875,727608
1425642,1425634
863548,1420540
878740,319498
1424235,923754
465137,478901
136977,1361366
852228,874707
209378,204252
854958,492737
503619,831367
1418878,1234557
713135,714252
308128,301719
1314341,423164
1402854,1315894
421681,1405500
1319859,1336595
241108,218008
1032180,807696
569997,15847
1471051,334476
621190,246674
829383,197245
253096,253097
1255358,1436190
1424297,973806
1503241,822571
1275441,1358372
1458158,1239520
475677,473295
592768,607626
887093,1304592
433416,1264929
1241610,14989
710887,817678
1224856,445844
655287,815185
1428140,1499750
1450001,1464270
127461,105816
1384412,36223
1230938,930901
708637,1436607
655970,865993
564637,1296775
1446125,474707
117530,766308
603000,258018
635425,613426
353060,329138
324372,318236
1384432,865438
158890,720302
1345838,600733
306979,303196
674316,674312
1261376,697472
155903,163912
280106,218038
594166,614355
1286711,146105
259693,158392
1447870,1379927
1478771,1485736
1458500,1339032
489977,509221
161776,161810
1400136,745028
1489657,662871
1475948,1350279
1334562,1243691
474504,489626
361293,363412
1267485,191902
168820,154277
311131,1366233
1475790,466216
627751,859060
1338507,660356
1254483,164818
487900,486920
1419311,416923
759958,222929
68373,70344
1317688,1240337
357447,1313701
1229670,521636
710682,717148
1399913,491758
1231196,1235074
861103,1437459
826115,106942
54319,1474381
1473566,96357
642190,974165
717032,730858
663022,826870
56147,76144
696535,764692
1309009,1447394
967278,1341654
569515,1432943
795495,1448555
1407752,227141
443497,1345716
1326457,813550
1470615,191560
1345838,1455476
222457,881616
1293460,475001
170115,377761
607480,1420063
610738,810123
841744,707578
129396,905901
756396,862486
744609,732754
1355609,1356436
556011,881966
338614,337630
1440916,340194
192827,912856
854859,1498394
872386,21473
786544,8444
826494,774740
387245,364005
814435,459426
1248789,877625
1392730,1462633
814920,165671
1372829,1377631
762559,527394
731986,731185
1400036,823631
874631,21046
813550,80680
553468,1310715
734378,367748
553782,629239
207428,201208
145570,1406659
721000,677238
523545,521584
1484361,136780
1242095,490082
672497,705991
1437109,870527
189201,824051
68459,913001
1436477,1450141
541522,534257
1343499,807640
1489906,155418
506370,480819
89535,725164
723731,1336306
1368946,1412513
716028,1452390
338823,746909
303189,1367078
1237026,594436
36077,40044
792189,545846
532802,657426
32910,40988
1320960,1488782
384983,404854
156476,156450
770465,1243297
1341703,958851
1344403,688949
1451171,1339031
548260,554296
691603,1304038
24350,124312
434848,409790
542566,540421
510052,522381
760235,237838
1480782,829018
1462777,1345973
327088,770544
1363570,92457
316954,313852
1353447,829113
302941,828576
1459190,1279641
1373456,524641
1352174,203239
701844,1345428
1320706,858134
859383,1294431
1364213,1281322
577284,1261420
164983,688949
41994,713847
1459888,1350279
817894,415753
1305794,797429
1489132,416309
251841,923750
443536,458550
1439168,272172
550027,185848
1283533,612133
177830,162482
1071332,492312
324932,805563
53859,45603
51034,47527
393302,408346
1292195,1272576
1354778,911874
401079,839467
16116,29517
497692,497691
875871,827193
650110,798718
708919,1383814
527870,545721
119622,883831
772091,246557
1384435,870418
882925,14409
1459190,584214
614020,597289
1322872,1458819
538308,1430720
289688,725546
536010,544695
409235,407532
718852,1413844
328973,328220
398907,873133
871273,211183
1402765,1488743
286689,692972
1423420,200028
120300,124494
328315,329418
1440713,714480
7527,763403
1372470,343460
1366910,396748
13684,34249
629256,1428157
69475,119223
705326,699651
709078,111153
790572,173446
69075,804823
31849,846672
807457,117499
1252655,307166
328247,328252
1475149,556238
764835,142014
78633,822506
1069426,219788
539216,44260
1364501,1354317
1420957,854047
1375976,222343
337755,338688
867097,160748
389211,1354501
359947,885139
422777,787619
233975,259864
1427271,247430
176096,229458
1432746,400233
136187,1238445
1483876,1265497
221081,219082
827292,599816
61847,1243996
1485990,453690
1278696,1497021
1233424,1458160
1356707,397078
1230655,677610
1353699,886304
204920,214351
341562,340550
572031,740105
12243,32046
1455926,173204
1338322,225533
981397,338764
1278137,1241922
17274,33106
1451555,1408945
21761,908355
636592,824854
1368748,506440
1472359,1224671
1382653,1493581
808613,1154353
1497132,58299
748480,161278
612232,617137
45095,1327514
591405,280382
1397125,399340
978776,1312807
117369,1359515
168374,849632
758473,1419683
773420,116916
238383,816899
192000,1321466
1466793,116843
366632,728485
348533,889652
1350447,1415112
1453542,1290528
808579,668166
448276,653816
848639,570977
1383420,1491215
343011,719723
94766,89804
542373,544612
1238594,98601
435228,497291
836133,534879
711593,721970
80867,95186
360160,363671
1301218,663022
591697,586196
1319115,251777
1070281,246836
18829,223971
526329,524461
784692,808700
275073,201753
308959,337035
1072404,1300779
800141,544869
635988,934507
32621,1456328
610234,572610
604552,1409025
433622,439086
131393,1436127
145707,137691
1280468,1329540
370951,174552
254067,1353769
595910,624610
1278648,1238943
827850,523691
266607,1441851
1352364,758854
1415938,98992
172587,1348679
671403,1439695
1357101,301010
803055,1309442
78499,71201
862247,862233
806528,312597
1299317,293286
679206,793422
1234198,5546
384758,380212
1363876,357739
1401908,399035
217100,1317751
1342989,718859
553776,541597
1364281,95317
1462823,598183
381700,869863
525607,524680
1339189,1321445
1336217,20757
1277974,83749
351437,1301392
413188,421485
1473672,652281
832053,615522
782808,694276
628264,596099
228918,1474693
818689,679309
734472,1440505
1250256,1481817
794183,133204
1446959,131161
844602,181054
810730,189364
863211,338115
1241669,511095
1240456,368263
372807,1300849
1401503,867591
551948,872769
190862,1256634
450548,425995
903928,1252787
480613,1465212
1388351,1404567
1285226,1347599
113472,829160
592450,1258842
812466,160183
175485,385252
679334,650127
1420809,1071913
791736,874109
547889,969348
819450,32015
1491333,1252418
742259,422169
814357,1369690
130327,1321433
68429,1394768
1354830,1252601
877980,1445189
1235281,1475156
314104,1251118
107020,1396601
650855,1471708
65438,1332283
1432794,851106
118757,122076
966823,1472410
1499855,1487364
175891,1306735
691924,279151
566378,1456526
146180,715645
717428,155845
437575,1388497
699701,20876
16760,196097
940570,1255998
1263893,404278
224984,165185
1391314,1224300
280662,775854
472338,973820
1429016,600351
458096,1491524
40321,94313
571087,559829
1246024,1366599
585745,1344900
306733,852895
75448,68295
1246421,252662
668927,565959
1322504,623982
1361152,884405
1281652,1412804
427322,839472
792350,806731
867378,1354434
1496598,554720
158682,726037
426390,435008
723758,1281745
624386,615282
1314002,841540
428950,1436846
681671,1354401
491499,478477
40444,692006
330521,1474224
402425,407414
704000,474012
1359244,371367
1282832,423397
531103,558931
1287996,70200
717556,1255012
104484,67455
360098,376136
363459,1342138
36881,125301
641927,854310
1350230,643918
789461,333685
1435326,26247
824042,15691
481341,491597
1474795,343502
727765,915554
52472,51904
1071332,42977
16694,4870
30488,1070548
548736,1466034
860614,30052
816850,638261
1281093,425236
563340,563345
106905,1499367
1350268,65813
607052,883924
1469844,1461899
80284,80292
869105,1434739
808944,831382
862041,348706
786526,287233
1474762,882099
184747,1069421
710137,736416
940003,1313125
627426,563785
528334,1344665
1294019,864700
546927,1412130
1444045,1487651
594313,595846
1295780,834995
214007,224214
1396605,1451863
839737,794730
239205,234698
548575,1264518
1229328,1490350
1317351,594170
519924,519923
751713,1491708
1420228,2133
4870,4875
1407807,1331591
1350383,81293
291609,288405
280118,1251696
758850,264806
885964,1415838
445946,307273
1349888,865469
772521,863161
904211,791736
171671,1272789
331163,330311
782075,1250337
325439,1349856
862964,715515
1349864,1052777
416238,411811
46069,35794
392960,976
238383,656337
353992,1389926
1431382,915182
258205,1237813
1339539,1322886
370053,1418780
1350670,917421
382484,1496437
131945,1338360
819108,858645
1380535,1257696
1267404,1419182
444138,427246
1432682,344939
197161,1256278
1081767,824194
625618,624797
862407,1346816
1442283,1244171
336702,840605
939095,540755
1295477,1262704
385631,759188
471774,1239520
940149,1342167
934285,1495782
1235048,189381
347281,356686
846516,771264
531250,511751
75452,1494701
731776,1267192
974618,1491215
417961,440261
1334149,1281790
1265300,1265301
1363529,1362380
919125,1313109
170512,5804
615932,1269967
934738,1340776
8321,302717
1372983,457805
866294,1424055
239801,322518
1376388,854814
790339,417750
175618,28260
414438,434908
1364817,131460
1378108,1341515
519001,513264
40444,1454978
1375674,1361320
79174,588393
1333687,1442900
275739,1344377
1493862,882465
1348955,884737
1384647,734378
40856,35014
154782,1489428
101941,1364214
728902,1287040
775268,815155
521881,694667
135501,133123
213101,220806
869863,381700
784324,124128
447871,453297
174036,900636
1072409,1377680
1249483,345352
1262426,1403017
495552,886590
1491871,524666
1400827,906140
3517,582115
1323607,828578
147283,147296
1446800,122076
1421137,593232
867106,1281235
467968,472223
76869,76858
1447932,260591
941708,117690
933845,1399766
1082810,721283
661525,153871
507248,1244863
1348392,1262708
1475020,1438809
903274,367460
689336,787446
643989,1501936
1324028,1325804
1324229,914246
821648,819306
552226,547068
825258,590036
1312480,34986
901714,856577
485204,467345
509352,1265678
614946,771193
322489,329489
816663,332187
1397408,23012
1328187,1298953
1488791,1492208
498389,1401679
1345076,512237
428060,761580
325012,1298857
216139,226044
45604,42090
359947,940128
239060,243962
494445,676720
351444,1279402
1358538,547569
542982,1449023
1373973,263915
707533,718878
1472973,1453522
1261986,1247581
1406593,580800
641502,677709
861863,1362128
426563,436814
397914,1489019
406785,382675
99650,1291950
502526,502525
1386780,790169
628283,638651
1350940,1417204
755225,1472204
493240,1324201
328488,336990
851202,1134668
620532,1244151
1320914,454992
1389010,387245
58970,41490
504564,196504
857072,1322722
750815,1240309
332085,289651
780851,1387340
527243,535798
939935,389459
1455494,796742
172844,1458508
679334,1444588
31759,147360
522608,813197
579926,1305555
1275886,1268240
540930,530369
1421416,1467109
536200,1242478
172200,190869
1307701,552562
1253423,679206
1230569,812734
128159,1279577
607605,694390
276061,285781
745473,779655
338730,1285828
710857,1251683
605123,195572
634716,640241
707498,753236
357713,257057
1250565,321932
601001,373703
234658,239843
556051,556997
730397,1345284
140738,155340
410400,433211
652498,1301704
272606,693337
450999,1267603
22625,786172
658737,1500852
594741,290556
745972,1345826
1418508,303377
290597,108014
478665,800095
243526,242136
84306,104704
1283127,503742
567748,1267297
1390990,677446
9080,657702
99204,116402
446290,446292
1318988,546114
1493431,115383
711114,850086
250638,757160
345349,1357329
740025,485344
1354494,1323873
6273,6585
228719,427601
808363,1319810
423810,1494892
420751,1450034
33749,4875
490697,872386
676690,676868
310291,307334
382272,1368900
2008,822030
353856,1492138
97091,101916
1071677,356730
1501854,1353140
257425,849437
493163,464724
319474,317405
40008,8544
715608,711593
253908,788841
1322452,510644
1423174,237210
176432,875950
558931,1410015
1494048,468789
1303256,1304174
1238373,839175
1384339,1361311
298762,1269401
701972,895058
533660,1462269
263836,266980
497691,835568
422606,409790
1273506,1292041
490045,518795
322948,817433
78671,1283339
3192,1485800
55674,1301062
912938,1349883
1448118,1286585
345119,689032
311624,1375620
66425,820565
450495,450491
2998,1417295
607687,119125
1324164,1280681
637126,33231
886792,136590
385486,393989
23305,1293888
589261,744516
1106530,537028
239661,229931
1454474,193230
916073,19352
803988,206944
285995,284572
72140,550813
1447593,1502766
719362,1447801
818676,1280181
502472,1307203
1295916,152051
58604,151887
258205,1250840
79829,64622
1415605,69945
113310,1333819
327372,1317604
1241143,42688
784078,832202
934483,680480
425806,413441
40245,26686
1469901,758453
1448309,1490360
1443068,962840
1461955,1463694
1457759,1318057
1263378,1277438
80155,70130
1372480,772266
80359,76176
1402115,1484794
973416,114025
455848,457086
397192,393614
534429,663022
597249,597629
541693,651289
334931,294406
95654,1230040
1367341,1407303
1460902,1071310
1427031,1261549
852236,1456305
213983,219869
1272019,808162
164657,169607
878187,1500916
55837,723460
1367602,884047
227517,1311236
266866,1354266
1386417,813455
1492987,790433
728902,1229831
1358734,1348743
358736,345673
1259494,1276064
1490788,1373125
365203,390452
478349,486375
172200,836169
1280552,626568
1424829,801966
1331703,630868
538194,538220
322518,722970
1423612,710155
394940,401761
302475,280206
63819,870280
118995,1272551
532343,1380799
746101,1283374
576670,1091823
243986,735083
440895,569421
33106,22312
1314678,1232557
192008,1258838
511161,854998
981047,746416
818140,1269434
532295,1344902
798693,548062
479412,1483450
1444268,1477779
181847,1448241
1437612,438039
332679,771357
